filename,snr,siib_score_gaussian
ALL_049_F_ENG_ENG_HT1_S060,6,70.11898818260312
ALL_049_F_ENG_ENG_HT1_S060,n2,32.22850134599948
ALL_049_F_ENG_ENG_HT2_S001,2,42.849625573849416
ALL_049_F_ENG_ENG_HT1_S060,n4,25.80773443328168
ALL_049_F_ENG_ENG_HT2_S001,0,35.76487896388736
ALL_049_F_ENG_ENG_HT2_S001,8,73.39775412121803
ALL_049_F_ENG_ENG_HT2_S001,6,61.44579819483076
ALL_049_F_ENG_ENG_HT2_S001,4,51.337614230108905
ALL_049_F_ENG_ENG_HT2_S001,n4,24.410027490533682
ALL_049_F_ENG_ENG_HT2_S001,n2,29.766927507642826
ALL_049_F_ENG_ENG_HT2_S002,0,47.12336600688239
ALL_049_F_ENG_ENG_HT2_S002,2,57.369511910955225
ALL_049_F_ENG_ENG_HT2_S002,6,83.50678782973921
ALL_049_F_ENG_ENG_HT2_S002,4,69.46024563275083
ALL_049_F_ENG_ENG_HT2_S002,8,99.1369900494803
ALL_049_F_ENG_ENG_HT2_S003,2,39.91980056410119
ALL_049_F_ENG_ENG_HT2_S002,n2,38.230088785937205
ALL_049_F_ENG_ENG_HT2_S003,4,47.75375961779079
ALL_049_F_ENG_ENG_HT2_S002,n4,30.494340689843035
ALL_049_F_ENG_ENG_HT2_S003,0,33.1287448236554
ALL_049_F_ENG_ENG_HT2_S003,6,56.7443370599739
ALL_049_F_ENG_ENG_HT2_S003,n4,22.657637652928972
ALL_049_F_ENG_ENG_HT2_S003,n2,27.38771385470089
ALL_049_F_ENG_ENG_HT2_S003,8,67.09875951044305
ALL_049_F_ENG_ENG_HT2_S004,6,62.66130045064918
ALL_049_F_ENG_ENG_HT2_S004,0,36.11127824651035
ALL_049_F_ENG_ENG_HT2_S004,2,43.60836718957572
ALL_049_F_ENG_ENG_HT2_S004,4,52.4372443048365
ALL_049_F_ENG_ENG_HT2_S004,8,74.27191948881837
ALL_049_F_ENG_ENG_HT2_S004,n2,29.79078205392185
ALL_049_F_ENG_ENG_HT2_S004,n4,24.43450347610285
ALL_049_F_ENG_ENG_HT2_S005,2,49.51996533435177
ALL_049_F_ENG_ENG_HT2_S005,0,41.336450480664844
ALL_049_F_ENG_ENG_HT2_S005,6,70.30641242296016
ALL_049_F_ENG_ENG_HT2_S005,4,59.10012280327642
ALL_049_F_ENG_ENG_HT2_S005,n2,34.221437475244386
ALL_049_F_ENG_ENG_HT2_S005,8,83.29934474256689
ALL_049_F_ENG_ENG_HT2_S005,n4,27.994210484663444
ALL_049_F_ENG_ENG_HT2_S006,0,47.92344344483064
ALL_049_F_ENG_ENG_HT2_S006,2,59.78124974848215
ALL_049_F_ENG_ENG_HT2_S006,6,86.2314767921199
ALL_049_F_ENG_ENG_HT2_S006,8,100.79346009754092
ALL_049_F_ENG_ENG_HT2_S006,4,72.61136432001939
ALL_049_F_ENG_ENG_HT2_S006,n2,37.78709595465952
ALL_049_F_ENG_ENG_HT2_S007,0,40.071669198467376
ALL_049_F_ENG_ENG_HT2_S007,2,49.078087401048435
ALL_049_F_ENG_ENG_HT2_S006,n4,29.330175516081603
ALL_049_F_ENG_ENG_HT2_S007,4,59.50890948963942
ALL_049_F_ENG_ENG_HT2_S007,6,71.45728157384694
ALL_049_F_ENG_ENG_HT2_S007,n2,32.60294115866078
ALL_049_F_ENG_ENG_HT2_S007,8,85.13776159612671
ALL_049_F_ENG_ENG_HT2_S007,n4,26.49005598113425
ALL_049_F_ENG_ENG_HT2_S008,0,50.37191579673511
ALL_049_F_ENG_ENG_HT2_S008,2,61.54604262492647
ALL_049_F_ENG_ENG_HT2_S008,4,73.91322922322837
ALL_049_F_ENG_ENG_HT2_S008,8,102.43319898630946
ALL_049_F_ENG_ENG_HT2_S008,6,87.4228837536599
ALL_049_F_ENG_ENG_HT2_S008,n4,32.1755970650078
ALL_049_F_ENG_ENG_HT2_S008,n2,40.56571401439245
ALL_049_F_ENG_ENG_HT2_S009,4,52.80897698254252
ALL_049_F_ENG_ENG_HT2_S009,0,35.88202175982607
ALL_049_F_ENG_ENG_HT2_S009,2,43.746845848905906
ALL_049_F_ENG_ENG_HT2_S009,8,75.16023959359696
ALL_049_F_ENG_ENG_HT2_S009,n2,29.260418469512132
ALL_049_F_ENG_ENG_HT2_S009,6,63.23075128840239
ALL_049_F_ENG_ENG_HT2_S010,0,39.254703609629004
ALL_049_F_ENG_ENG_HT2_S010,6,66.06564942219688
ALL_049_F_ENG_ENG_HT2_S010,8,75.789340630873
ALL_049_F_ENG_ENG_HT2_S010,2,47.88098360701626
ALL_049_F_ENG_ENG_HT2_S009,n4,23.87861432893806
ALL_049_F_ENG_ENG_HT2_S010,4,56.78686119694388
ALL_049_F_ENG_ENG_HT2_S011,0,44.14883388209385
ALL_049_F_ENG_ENG_HT2_S011,4,61.71221871857081
ALL_049_F_ENG_ENG_HT2_S010,n4,23.750198881475335
ALL_049_F_ENG_ENG_HT2_S011,2,52.52530956464902
ALL_049_F_ENG_ENG_HT2_S010,n2,31.060685630376586
ALL_049_F_ENG_ENG_HT2_S011,n2,36.50516749877091
ALL_049_F_ENG_ENG_HT2_S011,n4,29.41290454364917
ALL_049_F_ENG_ENG_HT2_S012,2,43.69198239474298
ALL_049_F_ENG_ENG_HT2_S011,8,83.0066927856696
ALL_049_F_ENG_ENG_HT2_S011,6,71.83207028955601
ALL_049_F_ENG_ENG_HT2_S012,0,36.7391163483277
ALL_049_F_ENG_ENG_HT2_S012,4,52.01749729594878
ALL_049_F_ENG_ENG_HT2_S012,6,61.79476240361625
ALL_049_F_ENG_ENG_HT2_S012,n2,30.884200448656433
ALL_049_F_ENG_ENG_HT2_S012,8,73.11792027176094
ALL_049_F_ENG_ENG_HT2_S013,0,37.42846774188504
ALL_049_F_ENG_ENG_HT2_S012,n4,25.752610403097044
ALL_049_F_ENG_ENG_HT2_S013,2,46.15982996459313
ALL_049_F_ENG_ENG_HT2_S013,6,67.57815201191148
ALL_049_F_ENG_ENG_HT2_S013,4,56.224597776748
ALL_049_F_ENG_ENG_HT2_S013,n2,29.998049539503995
ALL_049_F_ENG_ENG_HT2_S013,n4,23.65028884817986
ALL_049_F_ENG_ENG_HT2_S014,2,60.889816102496184
ALL_049_F_ENG_ENG_HT2_S014,0,51.27298241774259
ALL_049_F_ENG_ENG_HT2_S013,8,80.24497729719792
ALL_049_F_ENG_ENG_HT2_S014,8,97.49390558566019
ALL_049_F_ENG_ENG_HT2_S014,4,72.08395735501072
ALL_049_F_ENG_ENG_HT2_S014,6,84.30616813103921
ALL_049_F_ENG_ENG_HT2_S014,n2,43.75029127087551
ALL_049_F_ENG_ENG_HT2_S014,n4,37.616482973163556
ALL_049_F_ENG_ENG_HT2_S015,0,41.79392724767925
ALL_049_F_ENG_ENG_HT2_S015,2,49.291030440924715
ALL_049_F_ENG_ENG_HT2_S015,6,68.17297040669507
ALL_049_F_ENG_ENG_HT2_S015,4,58.04673659638755
ALL_049_F_ENG_ENG_HT2_S015,8,79.80685599195881
ALL_049_F_ENG_ENG_HT2_S016,0,39.85966474970246
ALL_049_F_ENG_ENG_HT2_S016,4,55.34817242574799
ALL_049_F_ENG_ENG_HT2_S015,n2,35.41591228241469
ALL_049_F_ENG_ENG_HT2_S016,2,47.04811276102163
ALL_049_F_ENG_ENG_HT2_S015,n4,29.95451566368314
ALL_049_F_ENG_ENG_HT2_S016,6,64.58828499203354
ALL_049_F_ENG_ENG_HT2_S016,8,74.81417619431662
ALL_049_F_ENG_ENG_HT2_S017,6,72.55769511988694
ALL_049_F_ENG_ENG_HT2_S017,8,84.74994004447943
ALL_049_F_ENG_ENG_HT2_S017,4,61.64773662358119
ALL_049_F_ENG_ENG_HT2_S016,n2,33.82946709864316
ALL_049_F_ENG_ENG_HT2_S016,n4,28.651541249297757
ALL_049_F_ENG_ENG_HT2_S017,0,43.754693545736394
ALL_049_F_ENG_ENG_HT2_S017,2,52.02545052063381
ALL_049_F_ENG_ENG_HT2_S017,n2,36.7544021571136
ALL_049_F_ENG_ENG_HT2_S017,n4,30.72323504313191
ALL_049_F_ENG_ENG_HT2_S018,0,35.2815389630962
ALL_049_F_ENG_ENG_HT2_S018,6,64.6179309108056
ALL_049_F_ENG_ENG_HT2_S018,2,43.76368230435197
ALL_049_F_ENG_ENG_HT2_S018,4,53.497960719410806
ALL_049_F_ENG_ENG_HT2_S018,n4,22.128149953211384
ALL_049_F_ENG_ENG_HT2_S018,8,77.23280682385993
ALL_049_F_ENG_ENG_HT2_S018,n2,28.04358086485917
ALL_049_F_ENG_ENG_HT2_S019,2,46.51534319652823
ALL_049_F_ENG_ENG_HT2_S019,0,40.035657511528576
ALL_049_F_ENG_ENG_HT2_S019,8,72.77300952697782
ALL_049_F_ENG_ENG_HT2_S019,6,62.55047200442847
ALL_049_F_ENG_ENG_HT2_S019,n4,28.857057058715203
ALL_049_F_ENG_ENG_HT2_S019,4,53.92203430126805
ALL_049_F_ENG_ENG_HT2_S019,n2,34.20934209790441
ALL_049_F_ENG_ENG_HT2_S020,4,66.20080160682248
ALL_049_F_ENG_ENG_HT2_S020,0,45.4609533700334
ALL_049_F_ENG_ENG_HT2_S020,2,55.03748478095508
ALL_049_F_ENG_ENG_HT2_S020,n4,30.21466480587387
ALL_049_F_ENG_ENG_HT2_S020,6,78.83151761737555
ALL_049_F_ENG_ENG_HT2_S020,n2,37.25587442779586
ALL_049_F_ENG_ENG_HT2_S021,2,45.29370440703736
ALL_049_F_ENG_ENG_HT2_S020,8,92.67693565158845
ALL_049_F_ENG_ENG_HT2_S021,0,36.63134188700649
ALL_049_F_ENG_ENG_HT2_S021,4,55.68698522152283
ALL_049_F_ENG_ENG_HT2_S021,8,82.6767820409226
ALL_049_F_ENG_ENG_HT2_S021,6,68.12168849498511
ALL_049_F_ENG_ENG_HT2_S021,n2,29.465058978724947
ALL_049_F_ENG_ENG_HT2_S021,n4,23.675135493677246
ALL_049_F_ENG_ENG_HT2_S022,0,43.37332771922098
ALL_049_F_ENG_ENG_HT2_S022,2,52.582920200691845
ALL_049_F_ENG_ENG_HT2_S022,8,86.88734276539608
ALL_049_F_ENG_ENG_HT2_S022,4,62.922243440054736
ALL_049_F_ENG_ENG_HT2_S022,n2,35.284468645026635
ALL_049_F_ENG_ENG_HT2_S022,n4,28.304933692698057
ALL_049_F_ENG_ENG_HT2_S023,0,44.998495834435126
ALL_049_F_ENG_ENG_HT2_S022,6,74.37630097130183
ALL_049_F_ENG_ENG_HT2_S023,2,53.185143939620254
ALL_049_F_ENG_ENG_HT2_S023,4,62.584476140042526
ALL_049_F_ENG_ENG_HT2_S023,8,86.0264044387674
ALL_049_F_ENG_ENG_HT2_S023,6,73.49057185755915
ALL_049_F_ENG_ENG_HT2_S024,0,43.556693530579295
ALL_049_F_ENG_ENG_HT2_S023,n4,31.117220109852525
ALL_049_F_ENG_ENG_HT2_S023,n2,37.667008675627116
ALL_049_F_ENG_ENG_HT2_S024,8,81.21988540751049
ALL_049_F_ENG_ENG_HT2_S024,2,51.45181574766285
ALL_049_F_ENG_ENG_HT2_S024,6,70.44978532611668
ALL_049_F_ENG_ENG_HT2_S024,n2,36.37057024808797
ALL_049_F_ENG_ENG_HT2_S024,n4,30.011050741928404
ALL_049_F_ENG_ENG_HT2_S024,4,60.40461455177206
ALL_049_F_ENG_ENG_HT2_S025,0,46.50866472267941
ALL_049_F_ENG_ENG_HT2_S025,2,55.998375828877336
ALL_049_F_ENG_ENG_HT2_S025,4,67.17929491076706
ALL_049_F_ENG_ENG_HT2_S025,6,80.03459685453974
ALL_049_F_ENG_ENG_HT2_S025,8,94.61537673248678
ALL_049_F_ENG_ENG_HT2_S026,2,40.495483271643096
ALL_049_F_ENG_ENG_HT2_S025,n2,38.593097723452885
ALL_049_F_ENG_ENG_HT2_S025,n4,31.809724604237957
ALL_049_F_ENG_ENG_HT2_S026,0,32.50989537861603
ALL_049_F_ENG_ENG_HT2_S026,4,49.946942594711174
ALL_049_F_ENG_ENG_HT2_S026,n4,20.46960720591055
ALL_049_F_ENG_ENG_HT2_S026,n2,25.890872929495117
ALL_049_F_ENG_ENG_HT2_S026,8,73.43645179374425
ALL_049_F_ENG_ENG_HT2_S026,6,60.91708078899205
ALL_049_F_ENG_ENG_HT2_S027,2,50.92825656355408
ALL_049_F_ENG_ENG_HT2_S027,8,77.43409850305503
ALL_049_F_ENG_ENG_HT2_S028,0,46.06325528467202
ALL_049_F_ENG_ENG_HT2_S027,n2,36.59296188144057
ALL_049_F_ENG_ENG_HT2_S027,4,59.04463359580857
ALL_049_F_ENG_ENG_HT2_S027,6,67.81051913819438
ALL_049_F_ENG_ENG_HT2_S027,0,43.429843077039216
ALL_049_F_ENG_ENG_HT2_S028,2,55.513928300480394
ALL_049_F_ENG_ENG_HT2_S027,n4,30.250148231175785
ALL_049_F_ENG_ENG_HT2_S028,4,66.87765047029177
ALL_049_F_ENG_ENG_HT2_S028,n2,37.869554385432735
ALL_049_F_ENG_ENG_HT2_S028,6,80.6046948587833
ALL_049_F_ENG_ENG_HT2_S028,8,96.43029496559376
ALL_049_F_ENG_ENG_HT2_S028,n4,30.521858178887058
ALL_049_F_ENG_ENG_HT2_S029,0,37.37743050898818
ALL_049_F_ENG_ENG_HT2_S029,4,50.8526778441413
ALL_049_F_ENG_ENG_HT2_S029,2,43.675592695516286
ALL_049_F_ENG_ENG_HT2_S029,6,59.03084031932739
ALL_049_F_ENG_ENG_HT2_S029,8,68.30167688134982
ALL_049_F_ENG_ENG_HT2_S029,n2,31.781505952043197
ALL_049_F_ENG_ENG_HT2_S030,4,76.33960283218211
ALL_049_F_ENG_ENG_HT2_S030,2,63.64337733093073
ALL_049_F_ENG_ENG_HT2_S029,n4,26.758175669434323
ALL_049_F_ENG_ENG_HT2_S030,0,51.96825633824511
ALL_049_F_ENG_ENG_HT2_S030,8,104.174709061297
ALL_049_F_ENG_ENG_HT2_S030,6,89.80842550707095
ALL_049_F_ENG_ENG_HT2_S030,n2,41.641114494531394
ALL_049_F_ENG_ENG_HT2_S030,n4,32.81596712772826
ALL_049_F_ENG_ENG_HT2_S031,0,47.38672857604653
ALL_049_F_ENG_ENG_HT2_S031,4,64.94585278448218
ALL_049_F_ENG_ENG_HT2_S031,2,55.65904784069205
ALL_049_F_ENG_ENG_HT2_S031,6,75.63673277535871
ALL_049_F_ENG_ENG_HT2_S031,8,88.28809470560766
ALL_049_F_ENG_ENG_HT2_S031,n2,39.913655394291894
ALL_049_F_ENG_ENG_HT2_S031,n4,33.06709884372611
ALL_049_F_ENG_ENG_HT2_S032,2,59.69704214329
ALL_049_F_ENG_ENG_HT2_S032,0,52.10118210224363
ALL_049_F_ENG_ENG_HT2_S032,8,89.4366529785971
ALL_049_F_ENG_ENG_HT2_S032,4,68.31256284332238
ALL_049_F_ENG_ENG_HT2_S032,6,78.16532171069156
ALL_049_F_ENG_ENG_HT2_S032,n2,45.35277137517386
ALL_049_F_ENG_ENG_HT2_S033,2,59.22422176300357
ALL_049_F_ENG_ENG_HT2_S033,0,50.50659398649703
ALL_049_F_ENG_ENG_HT2_S032,n4,39.203692058189986
ALL_049_F_ENG_ENG_HT2_S033,4,69.36234244507307
ALL_049_F_ENG_ENG_HT2_S033,n2,42.850382463066424
ALL_049_F_ENG_ENG_HT2_S033,n4,35.968161031766044
ALL_049_F_ENG_ENG_HT2_S033,6,81.33028243718543
ALL_049_F_ENG_ENG_HT2_S033,8,95.42397551881575
ALL_049_F_ENG_ENG_HT2_S034,0,51.059394488733275
ALL_049_F_ENG_ENG_HT2_S034,4,70.0948498372804
ALL_049_F_ENG_ENG_HT2_S034,2,59.933909332136125
ALL_049_F_ENG_ENG_HT2_S034,6,81.74539964383521
ALL_049_F_ENG_ENG_HT2_S034,8,95.12964244706487
ALL_049_F_ENG_ENG_HT2_S034,n4,35.46923756039847
ALL_049_F_ENG_ENG_HT2_S035,0,41.89431326210796
ALL_049_F_ENG_ENG_HT2_S034,n2,43.02003687832742
ALL_049_F_ENG_ENG_HT2_S035,8,84.33575479536486
ALL_049_F_ENG_ENG_HT2_S035,6,71.88794245728796
ALL_049_F_ENG_ENG_HT2_S035,2,50.83327092493651
ALL_049_F_ENG_ENG_HT2_S035,4,60.808347601331704
ALL_049_F_ENG_ENG_HT2_S035,n4,27.642392203232355
ALL_049_F_ENG_ENG_HT2_S035,n2,34.16796266016156
ALL_049_F_ENG_ENG_HT2_S036,4,62.70494925385806
ALL_049_F_ENG_ENG_HT2_S036,0,44.30042524501568
ALL_049_F_ENG_ENG_HT2_S036,8,85.360313340252
ALL_049_F_ENG_ENG_HT2_S036,2,53.096248912750156
ALL_049_F_ENG_ENG_HT2_S036,n2,36.178691883043705
ALL_049_F_ENG_ENG_HT2_S036,6,73.3672689621056
ALL_049_F_ENG_ENG_HT2_S036,n4,28.739261938449165
ALL_049_F_ENG_ENG_HT2_S037,2,41.69874342751393
ALL_049_F_ENG_ENG_HT2_S037,6,60.867746099332436
ALL_049_F_ENG_ENG_HT2_S037,0,34.603815050009885
ALL_049_F_ENG_ENG_HT2_S037,8,72.88004591784748
ALL_049_F_ENG_ENG_HT2_S037,4,50.44828748654338
ALL_049_F_ENG_ENG_HT2_S037,n2,28.97278626292307
ALL_049_F_ENG_ENG_HT2_S038,0,33.87623920488119
ALL_049_F_ENG_ENG_HT2_S037,n4,24.512392734535666
ALL_049_F_ENG_ENG_HT2_S038,6,67.05089962432781
ALL_049_F_ENG_ENG_HT2_S038,4,54.69978558035753
ALL_049_F_ENG_ENG_HT2_S038,2,43.635091739165645
ALL_049_F_ENG_ENG_HT2_S038,8,80.65879670158083
ALL_049_F_ENG_ENG_HT2_S038,n4,18.92632498728139
ALL_049_F_ENG_ENG_HT2_S038,n2,25.67383887282711
ALL_049_F_ENG_ENG_HT2_S039,4,73.86826708788848
ALL_049_F_ENG_ENG_HT2_S039,2,63.259476249240166
ALL_049_F_ENG_ENG_HT2_S039,0,53.23200077524197
ALL_049_F_ENG_ENG_HT2_S039,8,97.00429847199344
ALL_049_F_ENG_ENG_HT2_S039,n2,43.81443745596128
ALL_049_F_ENG_ENG_HT2_S039,n4,35.08118254956019
ALL_049_F_ENG_ENG_HT2_S040,0,46.76390475897561
ALL_049_F_ENG_ENG_HT2_S039,6,85.09901037172156
ALL_049_F_ENG_ENG_HT2_S040,2,56.09128920068956
ALL_049_F_ENG_ENG_HT2_S040,4,66.61408479169017
ALL_049_F_ENG_ENG_HT2_S040,6,78.28769347064394
ALL_049_F_ENG_ENG_HT2_S040,8,91.25033595031336
ALL_049_F_ENG_ENG_HT2_S041,0,34.603553527692554
ALL_049_F_ENG_ENG_HT2_S040,n2,38.76121505457354
ALL_049_F_ENG_ENG_HT2_S040,n4,32.069570688640525
ALL_049_F_ENG_ENG_HT2_S041,2,42.137464064048714
ALL_049_F_ENG_ENG_HT2_S041,4,51.448689608744644
ALL_049_F_ENG_ENG_HT2_S041,8,76.00426976773039
ALL_049_F_ENG_ENG_HT2_S042,0,34.663890052326906
ALL_049_F_ENG_ENG_HT2_S041,n4,23.819174676312798
ALL_049_F_ENG_ENG_HT2_S041,6,62.75284526866202
ALL_049_F_ENG_ENG_HT2_S041,n2,28.61707940134138
ALL_049_F_ENG_ENG_HT2_S042,2,43.03247714467179
ALL_049_F_ENG_ENG_HT2_S042,6,64.77457446916235
ALL_049_F_ENG_ENG_HT2_S042,4,53.02694390688026
ALL_049_F_ENG_ENG_HT2_S042,n4,21.902106823502212
ALL_049_F_ENG_ENG_HT2_S042,n2,27.674446745023353
ALL_049_F_ENG_ENG_HT2_S043,0,43.93486546285432
ALL_049_F_ENG_ENG_HT2_S042,8,78.08683042526373
ALL_049_F_ENG_ENG_HT2_S043,2,51.42672677845469
ALL_049_F_ENG_ENG_HT2_S043,4,60.022852999550395
ALL_049_F_ENG_ENG_HT2_S043,6,70.13072382959645
ALL_049_F_ENG_ENG_HT2_S044,0,38.41148643597333
ALL_049_F_ENG_ENG_HT2_S043,n2,37.227708832943236
ALL_049_F_ENG_ENG_HT2_S043,8,82.0262053649653
ALL_049_F_ENG_ENG_HT2_S043,n4,31.079078361884754
ALL_049_F_ENG_ENG_HT2_S044,4,50.766780470437865
ALL_049_F_ENG_ENG_HT2_S044,8,64.66662751064008
ALL_049_F_ENG_ENG_HT2_S044,2,44.475774935707975
ALL_049_F_ENG_ENG_HT2_S044,6,57.43999716878117
ALL_049_F_ENG_ENG_HT2_S044,n2,32.39885106985976
ALL_049_F_ENG_ENG_HT2_S044,n4,26.382597874925494
ALL_049_F_ENG_ENG_HT2_S045,0,44.29436563060459
ALL_049_F_ENG_ENG_HT2_S045,6,75.04628851953609
ALL_049_F_ENG_ENG_HT2_S045,4,62.972319208843466
ALL_049_F_ENG_ENG_HT2_S045,2,52.77840841244519
ALL_049_F_ENG_ENG_HT2_S045,8,88.90826852510892
ALL_049_F_ENG_ENG_HT2_S045,n2,37.05431026105372
ALL_049_F_ENG_ENG_HT2_S045,n4,30.659734692771018
ALL_049_F_ENG_ENG_HT2_S046,6,66.86324571641751
ALL_049_F_ENG_ENG_HT2_S046,0,37.337977874803315
ALL_049_F_ENG_ENG_HT2_S046,2,45.45420489852083
ALL_049_F_ENG_ENG_HT2_S046,4,55.21821514443553
ALL_049_F_ENG_ENG_HT2_S046,8,80.49932111746087
ALL_049_F_ENG_ENG_HT2_S047,2,56.82192252940894
ALL_049_F_ENG_ENG_HT2_S047,0,48.346098022801286
ALL_049_F_ENG_ENG_HT2_S046,n4,24.9391094244298
ALL_049_F_ENG_ENG_HT2_S046,n2,30.581951923917728
ALL_049_F_ENG_ENG_HT2_S047,6,77.87999715665482
ALL_049_F_ENG_ENG_HT2_S047,4,66.64179992361063
ALL_049_F_ENG_ENG_HT2_S047,n2,41.07960140749622
ALL_049_F_ENG_ENG_HT2_S047,8,90.56753421079028
ALL_049_F_ENG_ENG_HT2_S047,n4,34.931990885215505
ALL_049_F_ENG_ENG_HT2_S048,2,45.908159680786824
ALL_049_F_ENG_ENG_HT2_S048,4,55.988090029853346
ALL_049_F_ENG_ENG_HT2_S048,6,68.0334588628171
ALL_049_F_ENG_ENG_HT2_S048,0,37.92023417007461
ALL_049_F_ENG_ENG_HT2_S048,8,81.83951210377639
ALL_049_F_ENG_ENG_HT2_S048,n4,26.147592347849532
ALL_049_F_ENG_ENG_HT2_S048,n2,31.539009343445787
ALL_049_F_ENG_ENG_HT2_S049,0,26.923275456005904
ALL_049_F_ENG_ENG_HT2_S049,2,34.65485291705072
ALL_049_F_ENG_ENG_HT2_S049,4,44.23463664493844
ALL_049_F_ENG_ENG_HT2_S049,6,55.64687119019437
ALL_049_F_ENG_ENG_HT2_S049,8,68.68926204851644
ALL_049_F_ENG_ENG_HT2_S049,n2,20.901747899255255
ALL_049_F_ENG_ENG_HT2_S049,n4,16.366591016515947
ALL_049_F_ENG_ENG_HT2_S050,0,44.7320983274722
ALL_049_F_ENG_ENG_HT2_S050,2,52.70509601300161
ALL_049_F_ENG_ENG_HT2_S050,4,61.62580083904732
ALL_049_F_ENG_ENG_HT2_S050,6,71.52218614495116
ALL_049_F_ENG_ENG_HT2_S050,n2,37.665229753556545
ALL_049_F_ENG_ENG_HT2_S050,8,82.38374855252384
ALL_049_F_ENG_ENG_HT2_S050,n4,31.43367494689291
ALL_049_F_ENG_ENG_HT2_S051,2,59.106878349470556
ALL_049_F_ENG_ENG_HT2_S051,0,49.95828958100026
ALL_049_F_ENG_ENG_HT2_S051,4,69.18681356586251
ALL_049_F_ENG_ENG_HT2_S051,6,80.24500748726001
ALL_049_F_ENG_ENG_HT2_S051,8,92.35040140417291
ALL_049_F_ENG_ENG_HT2_S051,n2,41.8214393647081
ALL_049_F_ENG_ENG_HT2_S051,n4,35.01063220523956
ALL_049_F_ENG_ENG_HT2_S052,0,38.33019192722142
ALL_049_F_ENG_ENG_HT2_S052,2,46.35556055078593
ALL_049_F_ENG_ENG_HT2_S052,4,55.98225414806922
ALL_049_F_ENG_ENG_HT2_S052,6,67.39287780477437
ALL_049_F_ENG_ENG_HT2_S052,8,80.60034097021394
ALL_049_F_ENG_ENG_HT2_S052,n4,26.05965792151777
ALL_049_F_ENG_ENG_HT2_S052,n2,31.61284345839202
ALL_049_F_ENG_ENG_HT2_S053,0,40.64102228839222
ALL_049_F_ENG_ENG_HT2_S053,2,49.08438855266684
ALL_049_F_ENG_ENG_HT2_S053,6,68.98323947865465
ALL_049_F_ENG_ENG_HT2_S053,4,58.54927884063154
ALL_049_F_ENG_ENG_HT2_S053,n4,26.732883376628187
ALL_049_F_ENG_ENG_HT2_S053,n2,33.17479093783906
ALL_049_F_ENG_ENG_HT2_S054,0,48.054174629234076
ALL_049_F_ENG_ENG_HT2_S053,8,80.62689043372237
ALL_049_F_ENG_ENG_HT2_S054,4,65.14877057466
ALL_049_F_ENG_ENG_HT2_S054,2,55.9502242931923
ALL_049_F_ENG_ENG_HT2_S054,6,75.74717853440592
ALL_049_F_ENG_ENG_HT2_S054,8,87.61300060324487
ALL_049_F_ENG_ENG_HT2_S054,n4,35.153950545986675
ALL_049_F_ENG_ENG_HT2_S054,n2,41.19715305691953
ALL_049_F_ENG_ENG_HT2_S055,0,48.75353414565295
ALL_049_F_ENG_ENG_HT2_S055,2,59.28810166951232
ALL_049_F_ENG_ENG_HT2_S055,4,71.38150711077775
ALL_049_F_ENG_ENG_HT2_S055,n4,31.356322671287746
ALL_049_F_ENG_ENG_HT2_S056,0,37.39409903366736
ALL_049_F_ENG_ENG_HT2_S055,8,100.83548254178024
ALL_049_F_ENG_ENG_HT2_S055,6,85.21755814025155
ALL_049_F_ENG_ENG_HT2_S055,n2,39.45662962541286
ALL_049_F_ENG_ENG_HT2_S056,6,67.00180320932267
ALL_049_F_ENG_ENG_HT2_S056,2,45.64469422596074
ALL_049_F_ENG_ENG_HT2_S056,4,55.47764808919534
ALL_049_F_ENG_ENG_HT2_S056,8,80.34361278501237
ALL_049_F_ENG_ENG_HT2_S056,n2,30.62902244160228
ALL_049_F_ENG_ENG_HT2_S056,n4,25.11650585307406
ALL_049_F_ENG_ENG_HT2_S057,2,59.00477856713948
ALL_049_F_ENG_ENG_HT2_S057,0,48.413354561281665
ALL_049_F_ENG_ENG_HT2_S057,4,70.79260415753136
ALL_049_F_ENG_ENG_HT2_S057,6,83.97624934073971
ALL_049_F_ENG_ENG_HT2_S057,8,99.00193171201286
ALL_049_F_ENG_ENG_HT2_S057,n2,38.98076011546973
ALL_049_F_ENG_ENG_HT2_S058,0,38.5390306043046
ALL_049_F_ENG_ENG_HT2_S057,n4,30.674906497652664
ALL_049_F_ENG_ENG_HT2_S058,2,47.67651842274271
ALL_049_F_ENG_ENG_HT2_S058,4,58.51882120404899
ALL_049_F_ENG_ENG_HT2_S059,4,43.14562800453977
ALL_049_F_ENG_ENG_HT2_S058,8,84.45557933755016
ALL_049_F_ENG_ENG_HT2_S058,6,70.91549796346159
ALL_049_F_ENG_ENG_HT2_S059,0,29.745027600837993
ALL_049_F_ENG_ENG_HT2_S058,n2,31.036916651980334
ALL_049_F_ENG_ENG_HT2_S058,n4,25.088037555525013
ALL_049_F_ENG_ENG_HT2_S059,2,35.771572004556845
ALL_049_F_ENG_ENG_HT2_S059,6,52.39212673669497
ALL_049_F_ENG_ENG_HT2_S059,n2,24.818003158213294
ALL_049_F_ENG_ENG_HT2_S059,8,63.32026018106314
ALL_049_F_ENG_ENG_HT2_S060,0,42.53261840786494
ALL_049_F_ENG_ENG_HT2_S059,n4,20.623642800644
ALL_049_F_ENG_ENG_HT2_S060,2,50.89423935583329
ALL_049_F_ENG_ENG_HT2_S060,8,84.34611684482849
ALL_049_F_ENG_ENG_HT2_S060,4,60.499390424950704
