filename,snr,siib_score
ALL_049_F_ENG_ENG_HT1_S060,8,385.8308851388272
ALL_049_F_ENG_ENG_HT2_S001,0,212.65919518772833
ALL_049_F_ENG_ENG_HT1_S060,6,372.45440131637815
ALL_049_F_ENG_ENG_HT2_S001,2,221.41413936057944
ALL_049_F_ENG_ENG_HT2_S001,4,233.98965811633514
ALL_049_F_ENG_ENG_HT2_S001,6,244.80161815753775
ALL_049_F_ENG_ENG_HT2_S001,8,259.3113965192885
ALL_049_F_ENG_ENG_HT2_S001,n4,203.04655663855024
ALL_049_F_ENG_ENG_HT2_S002,2,371.63256981599113
ALL_049_F_ENG_ENG_HT2_S002,0,364.7543690766031
ALL_049_F_ENG_ENG_HT2_S001,n2,207.62931013220592
ALL_049_F_ENG_ENG_HT2_S002,4,384.22528868971335
ALL_049_F_ENG_ENG_HT2_S002,8,402.07948490817046
ALL_049_F_ENG_ENG_HT2_S002,6,392.30864685405675
ALL_049_F_ENG_ENG_HT2_S002,n4,354.5127850240284
ALL_049_F_ENG_ENG_HT2_S002,n2,357.37069816711943
ALL_049_F_ENG_ENG_HT2_S003,0,238.63303206930925
ALL_049_F_ENG_ENG_HT2_S003,8,275.5372027591975
ALL_049_F_ENG_ENG_HT2_S003,4,254.13789544595005
ALL_049_F_ENG_ENG_HT2_S003,2,244.24109452888436
ALL_049_F_ENG_ENG_HT2_S003,6,262.79715656367796
ALL_049_F_ENG_ENG_HT2_S003,n4,229.47518399463843
ALL_049_F_ENG_ENG_HT2_S003,n2,232.95162053241202
ALL_049_F_ENG_ENG_HT2_S004,0,212.72771139951
ALL_049_F_ENG_ENG_HT2_S004,4,232.30369275568404
ALL_049_F_ENG_ENG_HT2_S004,6,246.1097523593906
ALL_049_F_ENG_ENG_HT2_S004,2,221.0312694021193
ALL_049_F_ENG_ENG_HT2_S004,8,262.2637234968363
ALL_049_F_ENG_ENG_HT2_S004,n2,203.5881656526451
ALL_049_F_ENG_ENG_HT2_S004,n4,200.068281228562
ALL_049_F_ENG_ENG_HT2_S005,0,210.65533401042143
ALL_049_F_ENG_ENG_HT2_S005,6,249.18694366253888
ALL_049_F_ENG_ENG_HT2_S005,4,233.79795242462663
ALL_049_F_ENG_ENG_HT2_S005,2,222.82970922494965
ALL_049_F_ENG_ENG_HT2_S005,8,267.4169391242426
ALL_049_F_ENG_ENG_HT2_S005,n2,202.6182238475804
ALL_049_F_ENG_ENG_HT2_S006,0,207.95418059306104
ALL_049_F_ENG_ENG_HT2_S005,n4,196.17377015526927
ALL_049_F_ENG_ENG_HT2_S006,4,235.10206723918787
ALL_049_F_ENG_ENG_HT2_S006,2,221.5386923747663
ALL_049_F_ENG_ENG_HT2_S006,6,249.8126789397758
ALL_049_F_ENG_ENG_HT2_S006,n2,193.79512034280347
ALL_049_F_ENG_ENG_HT2_S006,n4,182.91855476099448
ALL_049_F_ENG_ENG_HT2_S006,8,265.0288037281286
ALL_049_F_ENG_ENG_HT2_S007,0,208.37601058962153
ALL_049_F_ENG_ENG_HT2_S007,4,222.6614439889516
ALL_049_F_ENG_ENG_HT2_S007,6,233.54144151972278
ALL_049_F_ENG_ENG_HT2_S007,8,247.64833017416655
ALL_049_F_ENG_ENG_HT2_S007,n2,204.57526562045427
ALL_049_F_ENG_ENG_HT2_S007,2,214.07621702096324
ALL_049_F_ENG_ENG_HT2_S007,n4,198.06676279005478
ALL_049_F_ENG_ENG_HT2_S008,0,218.9423287660898
ALL_049_F_ENG_ENG_HT2_S008,2,232.98113259207906
ALL_049_F_ENG_ENG_HT2_S008,4,247.99449134725347
ALL_049_F_ENG_ENG_HT2_S008,6,263.1923544844131
ALL_049_F_ENG_ENG_HT2_S009,0,209.21402638596498
ALL_049_F_ENG_ENG_HT2_S008,n4,203.53944510203578
ALL_049_F_ENG_ENG_HT2_S008,8,279.47008725768006
ALL_049_F_ENG_ENG_HT2_S008,n2,211.38187625949698
ALL_049_F_ENG_ENG_HT2_S009,2,218.83462358194333
ALL_049_F_ENG_ENG_HT2_S009,4,231.04195838704413
ALL_049_F_ENG_ENG_HT2_S009,6,242.19914872142698
ALL_049_F_ENG_ENG_HT2_S009,n2,200.93301117376024
ALL_049_F_ENG_ENG_HT2_S009,8,257.7874765841135
ALL_049_F_ENG_ENG_HT2_S010,0,223.44057348583368
ALL_049_F_ENG_ENG_HT2_S009,n4,195.40277905602227
ALL_049_F_ENG_ENG_HT2_S010,4,242.98781537686716
ALL_049_F_ENG_ENG_HT2_S010,6,253.40727040623636
ALL_049_F_ENG_ENG_HT2_S010,2,230.63328579520186
ALL_049_F_ENG_ENG_HT2_S010,n2,217.0391149148855
ALL_049_F_ENG_ENG_HT2_S010,8,265.48906949050627
ALL_049_F_ENG_ENG_HT2_S011,4,1335.526051944948
ALL_049_F_ENG_ENG_HT2_S010,n4,209.62827359116682
ALL_049_F_ENG_ENG_HT2_S011,0,1335.256986250612
ALL_049_F_ENG_ENG_HT2_S011,2,1334.6766064250037
ALL_049_F_ENG_ENG_HT2_S011,6,1335.215437104976
ALL_049_F_ENG_ENG_HT2_S011,n2,1335.588448994784
ALL_049_F_ENG_ENG_HT2_S011,n4,1335.627166342013
ALL_049_F_ENG_ENG_HT2_S011,8,1335.5920181766528
ALL_049_F_ENG_ENG_HT2_S012,4,237.38945958275713
ALL_049_F_ENG_ENG_HT2_S012,0,218.85093911519863
ALL_049_F_ENG_ENG_HT2_S012,n4,206.43087392396268
ALL_049_F_ENG_ENG_HT2_S012,8,265.72524076554686
ALL_049_F_ENG_ENG_HT2_S012,n2,210.53009584071663
ALL_049_F_ENG_ENG_HT2_S012,2,227.36990511190953
ALL_049_F_ENG_ENG_HT2_S012,6,252.80129871586374
ALL_049_F_ENG_ENG_HT2_S013,4,452.3315211376507
ALL_049_F_ENG_ENG_HT2_S013,0,452.54185633701434
ALL_049_F_ENG_ENG_HT2_S013,2,452.2117034532662
ALL_049_F_ENG_ENG_HT2_S013,6,452.3792967499976
ALL_049_F_ENG_ENG_HT2_S014,0,298.4034938476862
ALL_049_F_ENG_ENG_HT2_S013,n2,453.85028684596693
ALL_049_F_ENG_ENG_HT2_S013,n4,450.89958050884485
ALL_049_F_ENG_ENG_HT2_S013,8,451.7262642621807
ALL_049_F_ENG_ENG_HT2_S014,2,305.38195897245754
ALL_049_F_ENG_ENG_HT2_S014,4,310.5592772054798
ALL_049_F_ENG_ENG_HT2_S014,6,320.75902334453497
ALL_049_F_ENG_ENG_HT2_S014,n2,293.35594893276755
ALL_049_F_ENG_ENG_HT2_S014,8,330.54001672479296
ALL_049_F_ENG_ENG_HT2_S014,n4,288.55041692604175
ALL_049_F_ENG_ENG_HT2_S015,6,264.78000436939766
ALL_049_F_ENG_ENG_HT2_S015,0,242.47184853826562
ALL_049_F_ENG_ENG_HT2_S015,4,255.6349176714847
ALL_049_F_ENG_ENG_HT2_S015,2,249.28745992895543
ALL_049_F_ENG_ENG_HT2_S015,8,276.86226958690514
ALL_049_F_ENG_ENG_HT2_S015,n2,235.1489519908679
ALL_049_F_ENG_ENG_HT2_S015,n4,229.54226910750882
ALL_049_F_ENG_ENG_HT2_S016,0,218.72060225699818
ALL_049_F_ENG_ENG_HT2_S016,2,231.43205387974717
ALL_049_F_ENG_ENG_HT2_S016,4,243.22632413929807
ALL_049_F_ENG_ENG_HT2_S016,6,257.7677465846016
ALL_049_F_ENG_ENG_HT2_S016,8,270.88902528197093
ALL_049_F_ENG_ENG_HT2_S016,n4,203.15682536110023
ALL_049_F_ENG_ENG_HT2_S017,0,207.6702092394196
ALL_049_F_ENG_ENG_HT2_S016,n2,210.1934681687785
ALL_049_F_ENG_ENG_HT2_S017,4,229.31315495167019
ALL_049_F_ENG_ENG_HT2_S017,2,218.80838867478894
ALL_049_F_ENG_ENG_HT2_S017,6,239.79773902986148
ALL_049_F_ENG_ENG_HT2_S017,8,247.62111438613982
ALL_049_F_ENG_ENG_HT2_S017,n2,202.22128270015793
ALL_049_F_ENG_ENG_HT2_S017,n4,197.81740115844448
ALL_049_F_ENG_ENG_HT2_S018,6,1296.5444691094947
ALL_049_F_ENG_ENG_HT2_S018,4,1293.297308234699
ALL_049_F_ENG_ENG_HT2_S018,0,1297.8195056650388
ALL_049_F_ENG_ENG_HT2_S018,2,1293.8549662441405
ALL_049_F_ENG_ENG_HT2_S018,n2,1295.4617479335116
ALL_049_F_ENG_ENG_HT2_S018,n4,1292.3449774306384
ALL_049_F_ENG_ENG_HT2_S018,8,1297.5110229832774
ALL_049_F_ENG_ENG_HT2_S019,0,225.98397022235116
ALL_049_F_ENG_ENG_HT2_S019,2,233.4348392696607
ALL_049_F_ENG_ENG_HT2_S019,4,244.4001086570679
ALL_049_F_ENG_ENG_HT2_S019,8,271.4998640727556
ALL_049_F_ENG_ENG_HT2_S019,6,258.1519309757274
ALL_049_F_ENG_ENG_HT2_S019,n2,217.42302299467622
ALL_049_F_ENG_ENG_HT2_S020,2,228.37839556128677
ALL_049_F_ENG_ENG_HT2_S020,4,239.30918508620613
ALL_049_F_ENG_ENG_HT2_S019,n4,208.33122441711856
ALL_049_F_ENG_ENG_HT2_S020,6,252.64272514640174
ALL_049_F_ENG_ENG_HT2_S020,8,269.72046978780656
ALL_049_F_ENG_ENG_HT2_S020,n2,204.7977830522501
ALL_049_F_ENG_ENG_HT2_S020,0,215.4840521584729
ALL_049_F_ENG_ENG_HT2_S021,0,1335.713887017379
ALL_049_F_ENG_ENG_HT2_S020,n4,198.00313800173035
ALL_049_F_ENG_ENG_HT2_S021,4,1335.464653668922
ALL_049_F_ENG_ENG_HT2_S021,2,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S021,6,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S021,8,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S021,n4,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S022,0,1112.3874628819992
ALL_049_F_ENG_ENG_HT2_S021,n2,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S022,6,1122.5155792607845
ALL_049_F_ENG_ENG_HT2_S022,4,1116.8589685363647
ALL_049_F_ENG_ENG_HT2_S022,2,1120.180174747334
ALL_049_F_ENG_ENG_HT2_S022,8,1138.9785910786409
ALL_049_F_ENG_ENG_HT2_S022,n4,1107.3218480721337
ALL_049_F_ENG_ENG_HT2_S022,n2,1107.1156277919595
ALL_049_F_ENG_ENG_HT2_S023,0,213.98623012648295
ALL_049_F_ENG_ENG_HT2_S023,2,223.03861615576483
ALL_049_F_ENG_ENG_HT2_S023,6,242.6217157210529
ALL_049_F_ENG_ENG_HT2_S023,4,228.62188548239658
ALL_049_F_ENG_ENG_HT2_S023,n2,204.58678696780603
ALL_049_F_ENG_ENG_HT2_S023,n4,198.56660176506787
ALL_049_F_ENG_ENG_HT2_S023,8,255.77450060921421
ALL_049_F_ENG_ENG_HT2_S024,0,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S024,2,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S024,8,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S024,n2,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S024,4,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S024,n4,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S024,6,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S025,2,226.30171297548713
ALL_049_F_ENG_ENG_HT2_S025,0,216.8402627891999
ALL_049_F_ENG_ENG_HT2_S025,4,236.85604174121687
ALL_049_F_ENG_ENG_HT2_S025,6,251.06342145212056
ALL_049_F_ENG_ENG_HT2_S025,n4,201.26229575851724
ALL_049_F_ENG_ENG_HT2_S025,8,264.80068325790774
ALL_049_F_ENG_ENG_HT2_S025,n2,209.9071400840335
ALL_049_F_ENG_ENG_HT2_S026,0,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S026,2,1335.6713171911615
ALL_049_F_ENG_ENG_HT2_S026,4,1335.3928470270898
ALL_049_F_ENG_ENG_HT2_S026,6,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S026,8,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S026,n2,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S026,n4,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S027,2,232.73419162081228
ALL_049_F_ENG_ENG_HT2_S027,0,225.19867924658675
ALL_049_F_ENG_ENG_HT2_S027,4,243.6100827077675
ALL_049_F_ENG_ENG_HT2_S027,8,262.785017203696
ALL_049_F_ENG_ENG_HT2_S027,n2,218.32111629127672
ALL_049_F_ENG_ENG_HT2_S028,0,1334.6322919361983
ALL_049_F_ENG_ENG_HT2_S027,6,253.63025580370277
ALL_049_F_ENG_ENG_HT2_S027,n4,209.52983154078447
ALL_049_F_ENG_ENG_HT2_S028,4,1334.9852520693619
ALL_049_F_ENG_ENG_HT2_S028,6,1334.973690359695
ALL_049_F_ENG_ENG_HT2_S028,2,1334.8545730315718
ALL_049_F_ENG_ENG_HT2_S028,8,1335.4039176105111
ALL_049_F_ENG_ENG_HT2_S028,n2,1335.0313099023228
ALL_049_F_ENG_ENG_HT2_S028,n4,1335.4314737499058
ALL_049_F_ENG_ENG_HT2_S029,0,234.36464892156584
ALL_049_F_ENG_ENG_HT2_S029,4,253.50109389271668
ALL_049_F_ENG_ENG_HT2_S029,2,244.80163153281788
ALL_049_F_ENG_ENG_HT2_S030,0,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S029,8,275.1103968102028
ALL_049_F_ENG_ENG_HT2_S029,n2,225.44082826860608
ALL_049_F_ENG_ENG_HT2_S029,6,264.3054203720962
ALL_049_F_ENG_ENG_HT2_S030,2,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S030,4,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S030,n4,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S030,8,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S030,6,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S030,n2,1335.7624872954837
ALL_049_F_ENG_ENG_HT2_S029,n4,218.35007160715895
ALL_049_F_ENG_ENG_HT2_S031,0,234.46764830266778
ALL_049_F_ENG_ENG_HT2_S031,2,242.57292951715345
ALL_049_F_ENG_ENG_HT2_S031,6,269.63195677688157
ALL_049_F_ENG_ENG_HT2_S031,8,286.16647136302447
ALL_049_F_ENG_ENG_HT2_S031,4,253.09557963345972
ALL_049_F_ENG_ENG_HT2_S031,n2,223.4703535074148
ALL_049_F_ENG_ENG_HT2_S032,0,241.38315448801814
ALL_049_F_ENG_ENG_HT2_S031,n4,214.31051246350245
ALL_049_F_ENG_ENG_HT2_S032,4,262.49842929458725
ALL_049_F_ENG_ENG_HT2_S032,6,271.93770723417356
ALL_049_F_ENG_ENG_HT2_S032,2,249.7865252465324
ALL_049_F_ENG_ENG_HT2_S032,n4,227.68648340316605
ALL_049_F_ENG_ENG_HT2_S032,8,285.430749385437
ALL_049_F_ENG_ENG_HT2_S032,n2,234.3522902647091
ALL_049_F_ENG_ENG_HT2_S033,0,242.00780238103602
ALL_049_F_ENG_ENG_HT2_S033,2,249.37659902799027
ALL_049_F_ENG_ENG_HT2_S033,n2,234.54822072325658
ALL_049_F_ENG_ENG_HT2_S033,6,278.04972167190544
ALL_049_F_ENG_ENG_HT2_S033,4,261.56589668991637
ALL_049_F_ENG_ENG_HT2_S033,8,292.6349446640065
ALL_049_F_ENG_ENG_HT2_S033,n4,227.90445483344925
ALL_049_F_ENG_ENG_HT2_S034,2,893.8861795177041
ALL_049_F_ENG_ENG_HT2_S034,0,892.215234838497
ALL_049_F_ENG_ENG_HT2_S034,4,907.9065372643463
ALL_049_F_ENG_ENG_HT2_S034,8,915.0604253373364
ALL_049_F_ENG_ENG_HT2_S034,n2,876.6528397273102
ALL_049_F_ENG_ENG_HT2_S034,6,910.3025883621553
ALL_049_F_ENG_ENG_HT2_S034,n4,878.5132662087572
ALL_049_F_ENG_ENG_HT2_S035,0,224.8587359019006
ALL_049_F_ENG_ENG_HT2_S035,2,234.12366867879973
ALL_049_F_ENG_ENG_HT2_S035,4,245.07339181581477
ALL_049_F_ENG_ENG_HT2_S035,6,259.12448514783694
ALL_049_F_ENG_ENG_HT2_S035,n2,217.40763322596723
ALL_049_F_ENG_ENG_HT2_S035,n4,210.12507133250813
ALL_049_F_ENG_ENG_HT2_S035,8,275.33393947683385
ALL_049_F_ENG_ENG_HT2_S036,8,277.3349982654151
ALL_049_F_ENG_ENG_HT2_S036,6,261.2024253240437
ALL_049_F_ENG_ENG_HT2_S036,4,247.0206541237078
ALL_049_F_ENG_ENG_HT2_S036,0,226.50160924037323
ALL_049_F_ENG_ENG_HT2_S036,2,233.92540610943598
ALL_049_F_ENG_ENG_HT2_S037,2,323.51582284435517
ALL_049_F_ENG_ENG_HT2_S036,n4,210.98659279125116
ALL_049_F_ENG_ENG_HT2_S037,4,327.54729538515636
ALL_049_F_ENG_ENG_HT2_S037,0,314.0334494311937
ALL_049_F_ENG_ENG_HT2_S036,n2,218.01535842399656
ALL_049_F_ENG_ENG_HT2_S037,6,339.859960280553
ALL_049_F_ENG_ENG_HT2_S037,8,350.9639281536925
ALL_049_F_ENG_ENG_HT2_S037,n2,304.82764616559916
ALL_049_F_ENG_ENG_HT2_S038,4,212.492912067497
ALL_049_F_ENG_ENG_HT2_S037,n4,299.3894655451626
ALL_049_F_ENG_ENG_HT2_S038,2,199.08392297259357
ALL_049_F_ENG_ENG_HT2_S038,6,223.8374527834043
ALL_049_F_ENG_ENG_HT2_S038,8,236.1539927601406
ALL_049_F_ENG_ENG_HT2_S038,0,188.50015046158296
ALL_049_F_ENG_ENG_HT2_S038,n2,183.35376662913052
ALL_049_F_ENG_ENG_HT2_S038,n4,179.10079580212076
ALL_049_F_ENG_ENG_HT2_S039,2,251.3492719976595
ALL_049_F_ENG_ENG_HT2_S039,0,240.52065912684594
ALL_049_F_ENG_ENG_HT2_S039,4,261.969893601772
ALL_049_F_ENG_ENG_HT2_S039,6,276.83957610056245
ALL_049_F_ENG_ENG_HT2_S039,n2,230.0382234535628
ALL_049_F_ENG_ENG_HT2_S039,8,290.0083773203271
ALL_049_F_ENG_ENG_HT2_S039,n4,219.9910707302536
ALL_049_F_ENG_ENG_HT2_S040,4,354.98621384114733
ALL_049_F_ENG_ENG_HT2_S040,2,347.74085699854965
ALL_049_F_ENG_ENG_HT2_S040,6,361.4798099097075
ALL_049_F_ENG_ENG_HT2_S040,0,338.557557777765
ALL_049_F_ENG_ENG_HT2_S040,n2,335.5241941810378
ALL_049_F_ENG_ENG_HT2_S040,n4,329.30149929616636
ALL_049_F_ENG_ENG_HT2_S040,8,371.499472578279
ALL_049_F_ENG_ENG_HT2_S041,0,218.5965251835759
ALL_049_F_ENG_ENG_HT2_S041,2,231.21075624072978
ALL_049_F_ENG_ENG_HT2_S041,n2,210.7238875894433
ALL_049_F_ENG_ENG_HT2_S041,8,274.5777445991321
ALL_049_F_ENG_ENG_HT2_S041,6,256.25732885457273
ALL_049_F_ENG_ENG_HT2_S041,4,241.7948253860812
ALL_049_F_ENG_ENG_HT2_S041,n4,207.13761006710837
ALL_049_F_ENG_ENG_HT2_S042,0,354.7132371621117
ALL_049_F_ENG_ENG_HT2_S042,6,382.8745148738295
ALL_049_F_ENG_ENG_HT2_S042,2,364.3027739088593
ALL_049_F_ENG_ENG_HT2_S042,8,395.63737591478076
ALL_049_F_ENG_ENG_HT2_S042,4,371.6294378870917
ALL_049_F_ENG_ENG_HT2_S042,n4,341.48738313393983
ALL_049_F_ENG_ENG_HT2_S042,n2,348.826632213244
ALL_049_F_ENG_ENG_HT2_S043,0,202.2189663129942
ALL_049_F_ENG_ENG_HT2_S043,4,224.32561731750258
ALL_049_F_ENG_ENG_HT2_S043,2,212.49285282180938
ALL_049_F_ENG_ENG_HT2_S043,n2,194.25793039592764
ALL_049_F_ENG_ENG_HT2_S043,8,257.0732674647379
ALL_049_F_ENG_ENG_HT2_S043,6,239.16300363783614
ALL_049_F_ENG_ENG_HT2_S043,n4,190.1065736853423
ALL_049_F_ENG_ENG_HT2_S044,0,218.67442960377673
ALL_049_F_ENG_ENG_HT2_S044,2,224.2559812724461
ALL_049_F_ENG_ENG_HT2_S044,4,233.18659986530417
ALL_049_F_ENG_ENG_HT2_S044,6,240.25626236441408
ALL_049_F_ENG_ENG_HT2_S044,n4,203.1692124365477
ALL_049_F_ENG_ENG_HT2_S045,0,453.97213853936273
ALL_049_F_ENG_ENG_HT2_S045,2,454.7489025185615
ALL_049_F_ENG_ENG_HT2_S044,n2,210.19465280232856
ALL_049_F_ENG_ENG_HT2_S045,4,458.70182039154435
ALL_049_F_ENG_ENG_HT2_S044,8,250.42351361596752
ALL_049_F_ENG_ENG_HT2_S045,6,458.0410490134571
ALL_049_F_ENG_ENG_HT2_S045,8,457.59288259499374
ALL_049_F_ENG_ENG_HT2_S046,0,252.75870427240602
ALL_049_F_ENG_ENG_HT2_S046,2,261.3871259036342
ALL_049_F_ENG_ENG_HT2_S045,n2,454.87074675398196
ALL_049_F_ENG_ENG_HT2_S046,6,279.80159985939986
ALL_049_F_ENG_ENG_HT2_S046,4,270.43416203873545
ALL_049_F_ENG_ENG_HT2_S045,n4,454.6412524288627
ALL_049_F_ENG_ENG_HT2_S046,8,289.30919482129366
ALL_049_F_ENG_ENG_HT2_S046,n4,236.870104032492
ALL_049_F_ENG_ENG_HT2_S046,n2,244.60399216362123
ALL_049_F_ENG_ENG_HT2_S047,0,228.4595978868099
ALL_049_F_ENG_ENG_HT2_S047,n2,217.45288489280577
ALL_049_F_ENG_ENG_HT2_S047,2,241.48286864868706
ALL_049_F_ENG_ENG_HT2_S047,4,251.88596937885404
ALL_049_F_ENG_ENG_HT2_S047,8,272.9094646903525
ALL_049_F_ENG_ENG_HT2_S047,6,262.9086047143542
ALL_049_F_ENG_ENG_HT2_S047,n4,208.4019516160935
ALL_049_F_ENG_ENG_HT2_S048,2,216.91600508126695
ALL_049_F_ENG_ENG_HT2_S048,0,208.5555283496186
ALL_049_F_ENG_ENG_HT2_S048,4,228.73254664185322
ALL_049_F_ENG_ENG_HT2_S048,n2,198.14081607236596
ALL_049_F_ENG_ENG_HT2_S048,8,256.86093975236804
ALL_049_F_ENG_ENG_HT2_S048,6,241.88768271259937
ALL_049_F_ENG_ENG_HT2_S049,0,189.28216302758895
ALL_049_F_ENG_ENG_HT2_S048,n4,189.40178549976852
ALL_049_F_ENG_ENG_HT2_S049,2,197.1334730566236
ALL_049_F_ENG_ENG_HT2_S049,6,216.47008898375944
ALL_049_F_ENG_ENG_HT2_S049,4,204.03572684610768
ALL_049_F_ENG_ENG_HT2_S049,8,230.22353065436346
ALL_049_F_ENG_ENG_HT2_S049,n2,181.51043193011327
ALL_049_F_ENG_ENG_HT2_S049,n4,176.5687640232905
ALL_049_F_ENG_ENG_HT2_S050,0,222.83690719146472
ALL_049_F_ENG_ENG_HT2_S050,4,244.74106543347014
ALL_049_F_ENG_ENG_HT2_S050,6,257.7294283824454
ALL_049_F_ENG_ENG_HT2_S050,2,232.437847055474
ALL_049_F_ENG_ENG_HT2_S050,n2,213.73381537040189
ALL_049_F_ENG_ENG_HT2_S050,8,270.1297871018877
ALL_049_F_ENG_ENG_HT2_S051,2,229.39883825350904
ALL_049_F_ENG_ENG_HT2_S050,n4,208.68867336719205
ALL_049_F_ENG_ENG_HT2_S051,0,220.76267802313546
ALL_049_F_ENG_ENG_HT2_S051,8,265.2054146252501
ALL_049_F_ENG_ENG_HT2_S051,6,252.0936494191033
ALL_049_F_ENG_ENG_HT2_S051,4,243.2122608142829
ALL_049_F_ENG_ENG_HT2_S051,n2,214.04617544309735
ALL_049_F_ENG_ENG_HT2_S051,n4,205.30192352580755
ALL_049_F_ENG_ENG_HT2_S052,2,379.1209634481136
ALL_049_F_ENG_ENG_HT2_S052,0,374.56012261407733
ALL_049_F_ENG_ENG_HT2_S052,n2,368.70460021731697
ALL_049_F_ENG_ENG_HT2_S052,8,412.9078724763188
ALL_049_F_ENG_ENG_HT2_S052,4,384.39425223527724
ALL_049_F_ENG_ENG_HT2_S053,0,1113.8460189098887
ALL_049_F_ENG_ENG_HT2_S052,6,399.98556901388076
ALL_049_F_ENG_ENG_HT2_S052,n4,366.3657171043854
ALL_049_F_ENG_ENG_HT2_S053,2,1110.9035359205307
ALL_049_F_ENG_ENG_HT2_S053,4,1127.0639724070716
ALL_049_F_ENG_ENG_HT2_S053,6,1125.7145367155106
ALL_049_F_ENG_ENG_HT2_S053,8,1129.4875330459854
ALL_049_F_ENG_ENG_HT2_S053,n4,1099.8936798449486
ALL_049_F_ENG_ENG_HT2_S053,n2,1116.4829986635505
ALL_049_F_ENG_ENG_HT2_S054,2,228.38046571192785
ALL_049_F_ENG_ENG_HT2_S054,4,240.7908409035088
ALL_049_F_ENG_ENG_HT2_S054,0,221.8123702978426
ALL_049_F_ENG_ENG_HT2_S054,6,251.04957424927596
ALL_049_F_ENG_ENG_HT2_S054,8,263.19620728779796
ALL_049_F_ENG_ENG_HT2_S054,n2,211.85080900298433
ALL_049_F_ENG_ENG_HT2_S054,n4,205.76572896855487
ALL_049_F_ENG_ENG_HT2_S055,0,220.8653545311444
ALL_049_F_ENG_ENG_HT2_S055,2,234.72172903532788
ALL_049_F_ENG_ENG_HT2_S055,4,247.0244098020449
ALL_049_F_ENG_ENG_HT2_S055,6,263.7271126335812
ALL_049_F_ENG_ENG_HT2_S055,n2,211.03352662187717
ALL_049_F_ENG_ENG_HT2_S055,8,281.2867026984186
ALL_049_F_ENG_ENG_HT2_S056,0,227.5512456978119
ALL_049_F_ENG_ENG_HT2_S055,n4,203.2114475816676
ALL_049_F_ENG_ENG_HT2_S056,4,254.14297712288297
ALL_049_F_ENG_ENG_HT2_S056,6,268.9929609091622
ALL_049_F_ENG_ENG_HT2_S056,2,240.3342379884765
ALL_049_F_ENG_ENG_HT2_S056,n2,219.1232728815367
ALL_049_F_ENG_ENG_HT2_S056,n4,216.88510261849842
ALL_049_F_ENG_ENG_HT2_S056,8,282.88183296117995
ALL_049_F_ENG_ENG_HT2_S057,0,229.1863373298662
ALL_049_F_ENG_ENG_HT2_S057,2,240.0907223877253
ALL_049_F_ENG_ENG_HT2_S057,8,287.89947851674106
ALL_049_F_ENG_ENG_HT2_S057,4,253.84026902718406
ALL_049_F_ENG_ENG_HT2_S057,6,268.1918344309146
ALL_049_F_ENG_ENG_HT2_S058,2,223.36404708079775
ALL_049_F_ENG_ENG_HT2_S057,n2,219.80242535463282
ALL_049_F_ENG_ENG_HT2_S058,0,214.54254272437862
ALL_049_F_ENG_ENG_HT2_S058,4,237.56145616048724
ALL_049_F_ENG_ENG_HT2_S057,n4,210.04350705662563
ALL_049_F_ENG_ENG_HT2_S058,6,248.51206664528246
ALL_049_F_ENG_ENG_HT2_S058,8,263.10593455223704
ALL_049_F_ENG_ENG_HT2_S058,n2,209.1103877146142
ALL_049_F_ENG_ENG_HT2_S059,0,190.71318603007674
ALL_049_F_ENG_ENG_HT2_S058,n4,202.97667863156016
ALL_049_F_ENG_ENG_HT2_S059,4,204.69220844093337
ALL_049_F_ENG_ENG_HT2_S060,0,314.970538659267
ALL_049_F_ENG_ENG_HT2_S059,2,198.07048268346176
ALL_049_F_ENG_ENG_HT2_S059,n4,181.7481051717056
ALL_049_F_ENG_ENG_HT2_S059,6,214.95510202695698
ALL_049_F_ENG_ENG_HT2_S060,2,322.54175342382206
ALL_049_F_ENG_ENG_HT2_S059,n2,186.17334055856384
ALL_049_F_ENG_ENG_HT2_S060,4,330.22990577759225
ALL_049_F_ENG_ENG_HT2_S059,8,223.71803736057646
ALL_049_F_ENG_ENG_HT2_S060,6,338.6030677061034
